Order ID,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Base Price per Unit
CA-2020-165323,TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5,5,,347.26
CA-2020-165323,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3,,31.08
CA-2020-139822,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,38.62,2,,13.9
CA-2020-139822,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,59.98,2,,24.59
CA-2020-107713,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,174.3,3,,30.79
CA-2019-125843,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,22.32,4,,2.9
CA-2019-125843,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,103.6,7,,7.4
CA-2020-120404,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.97,3,,0.54
CA-2020-120404,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,569.99,1,,398.99
CA-2020-120404,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,50.97,3,,13.93
CA-2019-120082,OFF-AR-10001955,Office Supplies,Art,Newell 319,59.52,3,,13.89
CA-2020-166093,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,23.36,2,,5.84
CA-2020-166093,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,8.56,2,,2.35
CA-2020-166093,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29,9,,207.06
CA-2020-166093,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,540.57,3,,133.34
CA-2019-146325,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",134.8,10,,9.98
CA-2020-131807,OFF-FA-10002780,Office Supplies,Fasteners,Staples,14.9,5,,1.61
CA-2020-131807,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8,4,,2.92
CA-2020-131807,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,72.9,5,,9.19
CA-2019-137939,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,5,,9.35
US-2019-117793,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",25.2,4,,3.4
US-2019-117793,OFF-LA-10003537,Office Supplies,Labels,Avery 515,37.59,3,,6.64
US-2019-117793,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,14.97,1,,10.78
US-2019-117793,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,2,,0.54
US-2020-105998,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,5,,22.37
CA-2019-139808,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",93.36,12,,7.7
CA-2020-120168,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,120,8,,13.35
CA-2020-120168,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,3.29,1,,1.81
CA-2020-120168,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,,4.27
CA-2020-167227,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,83.9,10,,6.29
CA-2020-167227,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,,3
CA-2020-169012,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,41.91,3,,10.34
CA-2020-121489,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58,6,,89.7
CA-2020-121489,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,33.18,2,,10.78
US-2020-133081,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,,9.74
US-2020-133081,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72,1,,14.96
CA-2019-145611,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,393.25,5,,52.7
CA-2019-168543,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,7,,72.71
CA-2019-132997,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,263.96,4,,48.17
CA-2019-132997,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,359.97,3,,86.39
CA-2019-132997,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,12.96,2,,3.37
CA-2019-132997,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",116.82,3,,36.99
CA-2019-105753,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,61.1,5,,8.55
CA-2020-143658,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,109.9,5,,15.39
CA-2020-133046,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,23.88,3,,4.46
CA-2020-133046,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",26.2,4,,3.54
CA-2020-133046,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,12.96,2,,3.37
CA-2020-133046,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,234.95,5,,40.41
CA-2020-122798,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,5,,16.79
CA-2020-122798,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,4.28,1,,2.35
CA-2019-169663,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26.85,3,,7.25
CA-2020-101014,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,3,,35.52
CA-2020-105543,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,1,,25.3
US-2020-113201,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,204.95,5,,20.9
CA-2019-116722,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,,15.53
CA-2019-100993,OFF-LA-10003223,Office Supplies,Labels,Avery 508,14.73,3,,2.5
CA-2019-100993,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",186.54,3,,45.39
US-2020-146822,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,49.12,4,,6.51
US-2019-131058,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,20.16,7,,1.47
CA-2020-140151,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48,2,,13.8
CA-2020-140151,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,20.04,3,,3.47
CA-2020-140151,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,13999.96,4,,1819.99
US-2020-143770,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238,2,,99.96
US-2020-143770,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,61.96,2,,17.04
CA-2019-103464,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,595,5,,99.96
CA-2019-120803,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,5,,22.37
CA-2019-134138,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,227.96,2,,95.74
CA-2020-107174,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,2036.86,7,,238.6
CA-2020-107174,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,108.96,3,,25.42
CA-2019-146150,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,264.18,7,,27.93
CA-2019-135965,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",128.34,6,,15.19
CA-2020-149699,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,474.95,5,,66.49
CA-2019-166429,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2,,274.99
CA-2019-127194,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",62.82,9,,3.7
US-2020-155866,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,38.88,6,,3.37
US-2020-155866,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",187.76,4,,27.69
CA-2019-104633,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",185.88,6,,17.04
CA-2019-104633,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,12.96,2,,3.37
CA-2020-104136,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,189.7,10,,9.86
CA-2020-104136,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99,1,,20.9
CA-2019-123050,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",82.64,2,,37.6
CA-2019-123050,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",31.02,2,,11.48
CA-2019-123050,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,,17.39
CA-2019-162355,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,3,,8.75
CA-2019-162355,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86,7,,139.35
CA-2020-152310,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,299.99,1,,209.99
CA-2020-152310,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,192.16,4,,24.98
CA-2020-152310,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,3,,11.69
CA-2020-152310,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",174.95,5,,32.54
CA-2019-118101,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91,9,,20.9
CA-2019-118101,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,8.02,1,,4.25
CA-2019-118101,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",171.04,4,,31.64
CA-2019-100307,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,19.44,3,,3.37
CA-2020-164112,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,7,,114.74
CA-2020-146192,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,675.06,3,,195.77
US-2020-146906,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,2,,112.46
CA-2019-166380,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",26.55,9,,1.53
CA-2019-166380,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,111.98,2,,42.55
US-2020-167318,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,,197.99
CA-2019-128671,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,32.4,5,,3.37
CA-2019-128671,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,41.86,7,,3.23
CA-2019-128671,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,2,,20.94
CA-2019-149335,OFF-AR-10001419,Office Supplies,Art,Newell 325,37.17,9,,2.89
US-2020-105935,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,62.72,4,,9.56
US-2020-105935,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,2939.93,7,,310.79
CA-2020-133620,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,,7.85
CA-2019-130778,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8.74,2,,3.23
CA-2019-130778,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5,,4.83
CA-2020-118577,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,143.7,3,,24.91
CA-2020-118577,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,1,,3.37
CA-2020-113572,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,7.88,4,,1.34
CA-2019-153269,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,,7.85
CA-2019-153269,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",354.9,5,,53.24
CA-2019-153269,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,17.94,3,,3.05
CA-2019-153269,OFF-BI-10004632,Office Supplies,Binders,GBC Binding covers,51.8,4,,7.12
CA-2020-161655,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,299.52,9,,16.64
CA-2019-101469,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7.7,2,,2.27
CA-2020-141481,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,,14.95
CA-2019-132549,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,73.36,7,,7.65
CA-2019-163174,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,186.54,3,,48.5
CA-2019-113726,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3,,16.18
CA-2019-152940,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,29.74,1,,25.28
CA-2019-145135,TEC-AC-10003447,Technology,Accessories,Micropad Numeric Keypads,59.97,3,,14.99
CA-2019-145135,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,13.36,2,,3.47
CA-2020-153227,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,,3
CA-2020-110625,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,,8.79
CA-2019-142594,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94,3,,34.03
CA-2019-142594,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",111.15,5,,12.45
CA-2019-142594,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,3,,201.44
CA-2019-154067,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,,14.25
CA-2020-140480,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,83.92,4,,19.51
CA-2020-140480,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,141.9,5,,16.74
CA-2020-140480,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,39.98,2,,15.39
CA-2020-140480,OFF-AR-10001419,Office Supplies,Art,Newell 325,28.91,7,,2.89
CA-2020-140480,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,174.95,5,,25.89
CA-2019-159765,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,27.86,7,,2.67
CA-2020-107265,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32,3,,18.78
CA-2020-118199,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,104.28,3,,26.07
CA-2020-118199,FUR-TA-10004154,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",286.85,1,,223.74
CA-2020-118199,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4,,16.07
CA-2020-118199,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,199.98,2,,55.99
CA-2020-150091,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45,3,,13.35
CA-2020-150091,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,5,,1.83
CA-2020-150091,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,40.48,2,,11.54
CA-2020-150091,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",2154.9,5,,405.12
CA-2020-167017,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,4.36,2,,2.09
CA-2020-155621,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,274.2,10,,16.18
CA-2020-125451,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",35,4,,5.08
CA-2020-125451,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2,,80.06
CA-2020-125451,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",43.44,8,,2.77
CA-2020-125451,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,2.22,1,,1.55
US-2019-164196,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,2678.94,6,,406.31
CA-2020-158736,OFF-AR-10002578,Office Supplies,Art,Newell 335,5.76,2,,2.04
US-2019-119270,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98,2,,5.49
US-2020-118535,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7,2,,5.38
CA-2019-126284,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,83.7,5,,8.54
CA-2020-142391,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,199.8,10,,12.79
CA-2020-124716,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,45.68,2,,12.33
CA-2020-124716,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,,28.85
CA-2020-124716,OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,11.94,3,,1.99
CA-2019-158841,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",8749.95,5,,1189.99
CA-2019-158841,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,36.4,8,,2.28
CA-2019-158841,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,18.69,7,,1.66
CA-2020-106824,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",5.94,3,,1.94
CA-2019-132899,OFF-AR-10002833,Office Supplies,Art,Newell 322,3.64,2,,1.33
CA-2020-118003,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.99,1,,11.43
CA-2020-118003,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",182.22,3,,45.56
CA-2020-118003,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,302.94,3,,94.92
US-2019-160206,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12.99,1,,12.73
CA-2020-133074,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",55.86,7,,3.99
CA-2019-156748,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4,,4.17
CA-2019-156748,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,,3.72
CA-2019-156748,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,496.86,7,,67.43
CA-2019-156748,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,3,,118.29
CA-2019-119074,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,20.24,1,,11.54
CA-2019-119074,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,,7.19
CA-2019-119074,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2,,8.3
US-2020-102904,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,239.92,8,,26.99
CA-2019-102092,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86,7,,128.33
CA-2019-123540,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9,5,,215.33
CA-2020-106747,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,102.3,1,,75.7
CA-2020-146164,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",607.52,2,,255.16
CA-2020-146164,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,31.16,2,,11.69
CA-2019-111605,OFF-LA-10002368,Office Supplies,Labels,Avery 479,2.61,1,,1.41
CA-2020-162015,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,,208.57
CA-2020-162015,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5,,24.88
CA-2020-126676,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,7.98,3,,1.36
CA-2020-162936,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",23.18,2,,7.77
CA-2020-123624,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,82.95,5,,10.78
CA-2019-146437,OFF-AR-10000588,Office Supplies,Art,Newell 345,39.68,2,,14.68
CA-2019-138233,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,3,,100.79
CA-2019-165918,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7.38,2,,1.96
CA-2019-165918,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,81.98,2,,20.9
CA-2020-132437,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,65.12,4,,12.05
CA-2020-151281,FUR-FU-10000397,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,139.58,7,,14.36
CA-2020-118346,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,399.95,5,,51.19
CA-2020-126634,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,94.2,5,,10.93
CA-2019-118500,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,49.5,5,,7.23
CA-2019-143805,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104.55,7,,201.44
CA-2019-143805,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,40.7,5,,5.78
CA-2020-101665,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,5.16,2,,1.91
CA-2019-155446,TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,21.21,7,,2.39
CA-2020-137323,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",96.36,6,,11.88
CA-2019-144015,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,231.72,2,,110.07
CA-2019-144015,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,17.9,5,,1.79
CA-2019-144015,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",12.48,2,,3.43
CA-2019-118311,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,450,5,,57.6
CA-2020-148145,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,46.2,4,,6.24
CA-2020-116988,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,19.44,3,,3.37
CA-2020-116988,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,126.3,3,,28.63
CA-2020-116988,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,,208.57
CA-2019-168774,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,,124.93
CA-2019-102498,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2,5,,10.39
CA-2020-128076,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,210.58,2,,98.97
CA-2019-114307,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,2,,13.56
CA-2019-114307,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,51.84,8,,3.37
CA-2019-114307,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",27.42,3,,6.03
CA-2019-114307,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4,3,,0.94
CA-2019-159891,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1270.99,1,,635.5
CA-2019-159891,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",125.36,8,,8.31
CA-2019-112578,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,14.03,1,,9.96
CA-2019-112578,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,27.96,2,,10.35
